netflix_url,casts,image_url,id,mood_tag,name,index,synopsis,genres,creators
https://www.netflix.com/title/81344378,"Lauren Swickard, Josh Swickard, Ali Afshar",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZpqdBeEhAiByDoQc0zgxqo8ymJgoMJOBF4uVbzxAWaFuzQmj57lHTvNs5apH-0VNzxg4tMUT_6GDwAW-X7yTmDHfv_v6Gyb81mMzRyLshKOBGSBCcDOb4gj-GdD.jpg?r=029,81344378,"Charming, Sentimental, Heartfelt, Feel-Good, Romantic",A California Christmas,167,"With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas.","Romantic Comedies, Comedies, Romantic Movies",
https://www.netflix.com/title/80238204,"Rose McIver, Ben Lamb, Alice Krige",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXxln9ynadil_tkUfTYdir_pLBGnoOKMFTIaiX4TUu868TlHK5RZ69pA-nwyKBxKDiA25LkIDVy5ccBGY89SCog2P00foV5giDIhY2x8JyI9244-24frPXqb2how.jpg?r=dc8,80238204,"Charming, Feel-Good, Romantic",A Christmas Prince: The Royal Wedding,168,"A year after helping Richard secure the crown, Amber returns to Aldovia to plan their wedding. But her simple tastes clash with royal protocol.","Family Movies, Children & Family Movies, Dramas, Romantic Movies",
https://www.netflix.com/title/80242446,"Kat Graham, Quincy Brown, Ethan Peck",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRpAteKQXboKdEYUm7kwPr5igdmyE3Z0C_V67CCkpPuNwr8cSvj4zlFCzF5O-AUoPEci0WFRFxcgAgIXeYrFyPRxjRKHeryr5yHxdktYxcu4lR4V-9yUUTzHYN-h.jpg?r=73e,80242446,"Charming, Heartfelt, Feel-Good, Romantic",The Holiday Calendar,169,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,"Dramas, Romantic Movies",
https://www.netflix.com/title/81281872,"Mirai Shida, Natsuki Hanae, Hiroaki Ogi",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYBrjjpcrRCwiTEHSIsAzoXLmzvlSG-BGq6crhi75G3ep1t-LKEIWkjPYdnczdqdJltBfiBOFWKO2243eqSRLU0wAgumg7O2xB1eDHeOae1aVZ7I4Zg8nXg2H_zq.jpg?r=4c5,81281872,"Charming, Heartfelt, Feel-Good",A Whisker Away,170,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.","Japanese, Family Movies, Drama Anime, Romance Anime, Fantasy Anime, Anime Movies, Children & Family Movies, Romantic Movies",
https://www.netflix.com/title/80999781,"Christina Milian, Adam Demos, Jeffrey Bowyer-Chapman",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABTuMTKkwCl7wHPiiPJfv10EdjiWbSqBlHw_-AVcdPRM80j7kdzlsvoqqeD0Agvx0oD_be4V4W1j2W7-BRPMomG5kpQi2e0aCsMAeDsxFr0TeagZWM5fPvLHFJaSE.jpg?r=484,80999781,"Charming, Feel-Good, Romantic",Falling Inn Love,171,"When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.","Romantic Comedies, Comedies, Romantic Movies",
https://www.netflix.com/title/81002412,"Ava Michelle, Griffin Gluck, Sabrina Carpenter",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABWWP5BtloPPkrjIX00xmCRunJR7BtcCO98NxXdUEiZEYPhgbKUpyXb55bXcmuJc2rj3SuHZXX7EgwDVzHhzWLOr4N5NO6tIm29_pNkGMaMdf1ItTWQANGxZtbICm.jpg?r=63b,81002412,"Swoonworthy, Charming, Heartfelt, Inspiring, Emotional, Feel-Good, Romantic",Tall Girl,172,"After years of slouching through life, 6-foot-1 teen Jodi resolves to conquer her insecurities and gets caught up in a high school love triangle.","Romantic Comedies, Family Movies, Teen Movies, Children & Family Movies, Comedies, Romantic Movies",
https://www.netflix.com/title/80203147,"Lana Condor, Noah Centineo, Janel Parrish",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABX319GhBSm-9bbksp1-MX4kfWKdx7lPttfVu8Lvz0eNEgq35_FcKvxVqwlwyTaEb5h85q6fleUxDjg0ExrM33nDokql5DfH6QbBu-g7LAo0thRrqZL6O6WcqHc7l.jpg?r=25b,80203147,"Swoonworthy, Charming, Intimate, Feel-Good, Romantic",To All the Boys I’ve Loved Before,173,"When her secret love letters somehow get mailed to each of her five crushes, Lara Jean finds her quiet high school existence turned upside down.","Romantic Comedies, Teen Movies, Movies Based on Books, Comedies, Romantic Movies",
https://www.netflix.com/title/81009646,"Paul-Mikél Williams, Jenna Ortega, Sean Giambrone",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABR3fA-7Gpg8BM-Tkgh3NrJvR2_tWn5NvlP-P264OPWvzONlTnXPDc2mILkUYQy8EY54rM3OL13-iZCBz-a1tf-9fxSPl_68L4ASjaz7hXuNwQ6wE_pSp11PFAQ5n.jpg?r=3f6,81009646,Exciting,Jurassic World Camp Cretaceous,174,Six teens invited to attend a state-of-the-art adventure camp on Isla Nublar must band together to survive when the dinosaurs break out of captivity.,"Kids' TV, TV Cartoons, TV Shows Based on Books, Family Watch Together TV",
https://www.netflix.com/title/80039394,"Jay Baruchel, America Ferrera, Christopher Mintz-Plasse",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABa3wx9n1IKaGGNdKm4AfgaCd2Utyqg4vs3LIYJC3Ioi0lgfgmaVmWREG4BtNoJHLGnZLb_M8DNHH2i5a6VOYfFbnLVmV5hueXrvgm6JBrki9hXD7FGS0exua_aRO.jpg?r=6ef,80039394,"Feel-Good, Exciting",Dragons: Race to the Edge,175,"From the creators of ""How to Train Your Dragon"" comes a new series that takes Hiccup and Toothless to the edge of adventure.","Kids' TV, TV Cartoons, TV Shows Based on Books, Family Watch Together TV",
https://www.netflix.com/title/81193140,"Ikue Otani, Sarah Natochenny, Zeno Robinson",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZo6fLHg7dFnofxCnBvmZjUnDBSTPtQq-hj_B9QcRpajkMp6546phMWdGbsLuvxVEq51G7_3IR5QmUK3QpOvvnIktUHXk9NgedZERBf3MTev5tsi-s5N_l1ivt_j.jpg?r=325,81193140,Exciting,Pokémon Journeys: The Series,176,"Young trainer Ash and his new friend Goh become research fellows at Professor Cerise's laboratory, traveling all over the world to learn about Pokémon.","Japanese, Kids' TV, Family Watch Together TV, Anime Series, Anime based on a Video Game",
https://www.netflix.com/title/80178943,"JP Karliak, Pierce Gagnon, Kevin Michael Richardson",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABcyy38EGYRr5lYQXKKPv1APK4WaV741e-lFpepOB03dmYkJZHR75cKWyPuVadvSA5Sm6uN2u2EpWr7cGgP7EcuhL_enKTl5RiL8U-rXk6ebKo7rAZFAcAXuDfPx4.jpg?r=e14,80178943,Exciting,The Boss Baby: Back in Business,177,The Boss Baby brings his big brother Tim to the office to teach him the art of business in this animated series sprung from the hit film.,"Kids' TV, TV Cartoons, TV Shows Based on Books, Family Watch Together TV, TV Comedies",
https://www.netflix.com/title/80115432,"Amber Frank, Sydney Park, Bailey Gambertoglio",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABedgdOQr1x0xcHWc0ajp-VAIw2LEnmgs-CnOVvEadrXlDaBe60PUpWMzlHb2k7yWY7M8Aij_xZEmfvozLHLgt7i58qLFJhGEZ8BMbYIa6SK5hG_I-WHEBf1QkWpF.jpg?r=3f1,80115432,"Feel-Good, Exciting",Spirit Riding Free,178,"In a small Western town, spunky ex-city girl Lucky forms a tight bond with wild horse Spirit while having adventures with best pals Pru and Abigail.","Kids' TV, TV Cartoons",Aury Wallington
https://www.netflix.com/title/81009946,"Laila Lockhart Kraner, Tucker Chandler, Juliet Donenfeld",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZQMTU0dorwrYneZ4HhU-XenZypstomUZWwkvNKZ0mrRIlFjwew-2nyheney2ELp9uhFFx8-PUb2GOwwx8qnWE0Mefo-KhtWCCkIC2u_HpxlnPhPBeTPoWNS4_mZxt83XkfjTasrVK8qP3pjfGkASGDRTFnfAA.jpg?r=3c4,81009946,Feel-Good,Gabby's Dollhouse,179,"Cute cats, quirky crafts and colorful magic! Join kitty enthusiast Gabby and her sidekick Pandy Paws as they team up for a series of animated adventures.","Kids' TV, Kids Music, Education for Kids, TV Cartoons","Traci Paige Johnson, Jennifer Twomey"
https://www.netflix.com/title/80179782,"Nat Faxon, Jay Gragnani, Ramone Hamilton",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbXRAFDvbxlH19Pmu2M8IWT6JhnCln2rG2PP-LaSeSd8V07-tTN_3PPcpJISVGfp36GYWZxWyoTpYW6lEAAFMgZ-XrX1BxEWjMI4yYgT3K7_CHiRv8l16OVcVxDB.jpg?r=128,80179782,"Witty, Irreverent, Goofy, Exciting",The Epic Tales of Captain Underpants,180,Fourth-grade friends George and Harold have a shared love of pranks and comic books -- and turning their principal into an undies-wearing superhero.,"Kids' TV, TV Cartoons, TV Shows Based on Books, Family Watch Together TV, TV Comedies",
https://www.netflix.com/title/80174285,"Paris Berelc, Isabel May, Tiffani Thiessen",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABcJhKWnRdkRO74ggn8s37axHnYR_MFECYjvvZ9wKa9Qh0GMlM3dmdhwAf13ep3eP6RWeZE04HjQ_TJAElcIPQbakVR_TE7dMwDYU9y-XNlYY2qG99j8PH8JdUPVq.jpg?r=608,80174285,"Sentimental, Inspiring, Feel-Good",Alexa & Katie,181,"Alexa is battling cancer. But with her best friend, Katie, by her side, she's also starting high school -- and ready for whatever comes next.","Kids' TV, Sitcoms, Family Watch Together TV, TV Comedies",Heather Wordham
https://www.netflix.com/title/80134695,"Jaylen Barron, Manpreet Bambra, Celine Buckens",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABSqcSlaXsCeTnafOM8ZJyzIdn7wL5h04rRXQCZUgRDXK_Ctbt-WCUsAvN-Bbmrhu7pwDw0NL8OQby_7dz2QkZL8tKA0wkPVVq8jCFizLAbOmWrWAPDCy4_6FnF-R.jpg?r=d2b,80134695,Feel-Good,Free Rein,182,"A 15-year-old from LA spends the summer at her mom's childhood home on an island off the coast of England, where she bonds with a mysterious horse.","British, Kids' TV, Family Watch Together TV, TV Dramas","Vicki Lutas, Anna McCleery"
https://www.netflix.com/title/80234451,"Loretta Devine, Tia Mowry, Anthony Alabi",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYTBqYui9So59OW5M7UnLpiF8WWwen_YhPCHS-p5DgMN_OYzGB4OOBi8h_rdcnLfZLz0YrqytLBZIpY8LCwnUNjn3bBRx1Lw-FONNtjBrF9KYZKKH7Sry24AFsPt.jpg?r=f6d,80234451,"Goofy, Feel-Good",Family Reunion,183,"When the McKellan family moves from Seattle to small-town Georgia, life down South — and traditional grandparents — challenge their big-city ways.","Kids' TV, Sitcoms, Family Watch Together TV, TV Comedies",Meg DeLoatch
https://www.netflix.com/title/80050008,"Neil Patrick Harris, Patrick Warburton, Malina Weissman",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABSH7s_Co7B-bh49HRw0bmmCZ2eMHoIO-RSYj_8v0b8nZ5K7jw9NQfOCzHGhYHcMymqR5S-QKY8ioI55WeEv2Bn4-xI2XMMSW62zS0WpDQVQk8Nv8OdOlTaR0ypPk.jpg?r=213,80050008,"Offbeat, Witty, Dark",A Series of Unfortunate Events,184,"The extraordinary Baudelaire orphans face trials, tribulations and the evil Count Olaf in their fateful quest to unlock long-held family secrets.","Kids' TV, TV Shows Based on Books, Family Watch Together TV, TV Dramas, TV Comedies",
https://www.netflix.com/title/81435684,"Hailee Steinfeld, Katie Leung, Kevin Alejandro",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVQA2A459IDMPhPFSd4YCgjyg4fbWzBhlr54OD_G237pD0ee1sywSfN-_QisQgyLJtAiCQlRCEUYr_plBkTgx2kyLeySZ_kgA_gKMv4LJD5Tuy_ymCzYxmSMxDkoKhHRXj4xVOIcqSS_XQ5IHnp3-qNVI3E0bA.jpg?r=c00,81435684,Gritty,Arcane,185,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.","Fantasy TV Shows, Adult Animation","Christian Linke, Alex Yee"
https://www.netflix.com/title/80189685,"Henry Cavill, Anya Chalotra, Freya Allan",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYCXCfVkAFjsSQJGuFsXPb7ANJ4GKjDYZU85JaiQ-qDc1QJJCH_55dJJ1RWTdlo62fLFpBLMWrM4JunTyNQbGZm0_iKOwdU91su6fYovYxIWxgtI1KJzhdbWq8ta.jpg?r=382,80189685,Exciting,The Witcher,186,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.","Fantasy TV Shows, TV Shows Based on Books, TV Dramas",Lauren Schmidt Hissrich
https://www.netflix.com/title/80186863,"Elliot Page, Tom Hopper, David Castañeda",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVkZHDojcEQITUuC2Y64xpJqFzgYhKpAd_VjaUBwAwj0P613UURrYEkxYxwOydFRdvv5Lnofi_mNzQi5BI6mAp3H3ujDuX4Dq7gMdi1xclBjLsEagqRDYEXpgtcs.jpg?r=758,80186863,"Mind-Bending, Offbeat, Quirky",The Umbrella Academy,187,"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets -- and a looming threat to humanity.","Sci-Fi TV, TV Shows Based on Comics",Steve Blackman
https://www.netflix.com/title/80236236,"Katee Sackhoff, Justin Chatwin, Samuel Anderson",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZ0_UFrn9WZesGWtbckgYVBRFp3C83NmynlVeZfgZGZkSqeJvKw_sJcUMS-ML8z68qFF5r7qI-_wv_ue_SvPGFtzkMZ1yJiNrPvSE4-nka9VCjGs3qaaab7YmX8M.jpg?r=64f,80236236,"Exciting, Suspenseful",Another Life,188,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.","Sci-Fi TV, TV Thrillers, TV Dramas",Aaron Martin
https://www.netflix.com/title/80095697,"Abbi Jacobson, Eric André, Nat Faxon",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYWe3dfYP_ecQqURKbbEoIC61KH-Wld0j3rJ-n4TWk08Y33rOuLnJBgVM8PNzklHptw8gyybDkEQL53vdPsEsLqgwAiM5DKbCJYZ5cAWDeA8rv71W_B9dmsJqNw3.jpg?r=6c3,80095697,"Witty, Irreverent",Disenchantment,189,"Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals.","Fantasy TV Shows, TV Comedies, Adult Animation",Matt Groening
https://www.netflix.com/title/80018294,"Charlie Cox, Deborah Ann Woll, Elden Henson",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQ-d9u0hNFUuhzdAgugwlfiwaJgXl32wzUtlaMnrBFoHoyHAJsilPywkH3lTInrW-ZJuQGbqdhSRpKdjFqjjEZSIJZPvR6Jxq3PM5h3nmCcpfnySHa0HrYpSDUW_.jpg?r=2e5,80018294,"Gritty, Dark, Exciting",Marvel's Daredevil,190,"Blinded as a young boy, Matt Murdock fights injustice by day as a lawyer and by night as the Super Hero Daredevil in Hell's Kitchen, New York City.",TV Shows Based on Comics,
https://www.netflix.com/title/80002612,"Finn Jones, Jessica Henwick, David Wenham",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABcEg80tWV80AWBMf5coAW7SJBFO_qV3CoX6hg38H_63P67VplHAX5Zc5t3LMvWutjFaTyFtFMsUdCz0pcgOEK_AmIDFshK0tEG90PKQRxHw9b0JlfYg4v4mDrN43.jpg?r=495,80002612,"Exciting, Suspenseful",Marvel's Iron Fist,191,"Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.","TV Shows Based on Comics, TV Dramas",Scott Buck
https://www.netflix.com/title/81156880,"He Xiaofeng, Jiang Guangtao, Duan Yixuan",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABWlp1XyxHw89CcPrNFC0Vx71QzBePMKmU5dkhzvhBJISnM70vJ8QdT6A9qlHtwuzgicBINuFgHAANdWTk7PlcT902eppojMSL-bR4s4gpLW3g536FmgJpXtPirT7.jpg?r=1fe,81156880,"Quirky, Irreverent, Goofy",Scissor Seven,192,"Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions.","Chinese TV Shows, TV Comedies, Adult Animation",
https://www.netflix.com/title/80120640,"Ana María Estupiñán, Sebastián Eslava, Juan Sebastián Aragón",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZANaWO9k8UIbXMRaPaFzrqM-PKqRQa6VnpMu0qHndy9vcTl12Ezw5-FhhVAlA46zhn-Y_wSpINtkfOuPV_-CVCaQwyDPkmBGJLVqZ69bSP5r-yPUEriAY58PyF6.jpg?r=f6e,80120640,Inspiring,La Niña,193,A former Colombian guerrilla fighter faces challenges as she reintegrates into society and tries to overcome her traumatic memories.,"Colombian, Crime TV Shows, Political TV Shows, Social Issue TV Dramas, TV Dramas",
https://www.netflix.com/title/80200575,"Kento Yamazaki, Tao Tsuchiya, Nijiro Murakami",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYyOzw7xgHuu5zmMCmBUmgbiAJwRKEIVh14O_6HSRJNjzxzfQDTwA0HRHiN0KeYSNlwZKijHAJ_JjkpoieCw2G6LiDefzQHxknZI9dydQa78MRNZXxBRgmdxdWec.jpg?r=44e,80200575,"Dark, Suspenseful",Alice in Borderland,194,"An aimless gamer and his two friends find themselves in a parallel Tokyo, where they're forced to compete in a series of sadistic games to survive.","Japanese, Sci-Fi TV, TV Shows Based on Manga, TV Thrillers",
